session_id,congressman_id,status
41197,939,0
41197,899,0
41197,965,0
41197,962,2
41197,776,2
41197,883,0
41197,961,0
41197,888,0
41197,885,0
41197,39,0
41197,41,2
41197,826,0
41197,889,0
41197,906,2
41197,950,0
41197,944,0
41197,970,0
41197,777,0
41197,940,0
41197,933,0
41197,818,0
41197,963,0
41197,884,2
41197,941,0
41197,926,2
41197,54,1
41197,930,0
41197,796,0
41197,61,0
41197,819,0
41197,920,2
41197,870,2
41197,788,0
41197,65,0
41197,909,0
41197,971,1
41197,904,0
41197,935,0
41197,861,0
41197,902,1
41197,78,0
41197,910,2
41197,949,0
41197,892,1
41197,898,1
41197,86,0
41197,780,2
41197,881,0
41197,247,2
41197,942,1
41197,789,1
41197,976,0
41197,92,0
41197,801,0
41197,93,0
41197,911,0
41197,967,0
41197,802,0
41197,95,0
41197,895,0
41197,179,0
41197,917,0
41197,964,2
41197,793,0
41197,99,0
41197,921,0
41197,781,1
41197,100,2
41197,845,0
41197,903,0
41197,896,2
41197,782,1
41197,893,0
41197,886,0
41197,959,0
41197,828,0
41197,897,2
41197,806,0
41197,937,1
41197,912,0
41197,790,0
41197,923,2
41197,953,0
41197,919,0
41197,160,0
41197,932,0
41197,117,0
41197,834,0
41197,951,0
41197,945,2
41197,946,2
41197,974,2
41197,122,0
41197,864,0
41197,809,2
41197,957,0
41197,922,2
41197,126,0
41197,925,0
41197,127,0
41197,128,0
41197,913,2
41197,811,0
41197,857,0
41197,890,0
41197,785,2
41197,901,2
41197,931,0
41197,952,2
41197,770,1
41197,966,1
41197,130,2
41197,874,2
41197,924,1
41197,822,0
41197,135,0
41197,914,0
41197,958,0
41197,875,0
41197,955,0
41197,887,0
41197,960,0
41197,954,0
41197,947,2
41197,829,0
41197,154,0
41197,978,0
41197,928,0
41197,155,0
41197,977,2
41197,927,0
41198,929,0
41198,840,2
41198,943,0
41198,2,0
41198,956,0
41198,851,0
41198,948,0
41198,772,2
41198,907,0
41198,972,0
41198,11,0
41198,918,0
41198,969,0
41198,894,0
41198,915,0
41198,18,0
41198,891,0
41198,900,0
41198,973,2
41198,908,0
41198,774,2
41198,791,0
41198,905,0
41198,934,0
41198,831,0
41198,30,0
41198,787,0
41198,842,0
41198,31,0
41198,939,2
41198,899,0
41198,965,0
41198,962,0
41198,776,0
41198,883,0
41198,961,0
41198,888,0
41198,885,0
41198,39,0
41198,41,2
41198,826,0
41198,889,0
41198,906,0
41198,950,0
41198,944,0
41198,970,0
41198,777,0
41198,940,0
41198,933,0
41198,818,0
41198,963,0
41198,884,0
41198,941,0
41198,926,0
41198,54,0
41198,930,0
41198,796,0
41198,61,1
41198,819,0
41198,920,0
41198,870,0
41198,788,0
41198,65,0
41198,909,0
41198,971,2
41198,904,0
41198,935,0
41198,861,0
41198,902,0
41198,78,0
41198,910,0
41198,949,0
41198,892,0
41198,898,0
41198,86,0
41198,780,2
41198,881,0
41198,247,0
41198,942,0
41198,789,0
41198,976,0
41198,92,0
41198,801,0
41198,93,0
41198,911,0
41198,967,0
41198,802,0
41198,95,0
41198,895,0
41198,179,0
41198,917,0
41198,964,0
41198,793,0
41198,99,0
41198,921,0
41198,781,2
41198,100,0
41198,845,0
41198,903,0
41198,896,0
41198,782,0
41198,893,0
41198,886,0
41198,959,0
41198,828,2
41198,897,2
41198,806,0
41198,937,0
41198,912,0
41198,790,0
41198,923,0
41198,953,0
41198,919,0
41198,160,2
41198,932,0
41198,117,0
41198,834,0
41198,951,0
41198,945,0
41198,946,0
41198,974,0
41198,122,0
41198,864,2
41198,809,0
41198,957,0
41198,922,0
41198,126,0
41198,925,0
41198,127,0
41198,128,0
41198,913,0
41198,811,0
41198,857,0
41198,890,0
41198,785,1
41198,901,0
41198,931,1
41198,952,0
41198,770,0
41198,966,0
41198,130,0
41198,874,0
41198,924,0
41198,822,0
41198,135,0
41198,914,0
41198,958,0
41198,875,0
41198,955,0
41198,887,0
41198,960,0
41198,954,0
41198,947,2
41198,829,0
41198,154,0
41198,978,0
41198,928,0
41198,155,0
41198,977,0
41198,927,0
41199,929,0
41199,840,0
41199,943,0
41199,2,0
41199,956,0
41199,851,0
41199,948,0
41199,772,2
41199,907,2
41199,972,0
41199,11,2
41199,918,0
41199,969,0
41199,894,0
41199,915,0
41199,18,1
41199,891,0
41199,900,0
41199,973,0
41199,908,0
41199,774,2
41199,791,1
41199,905,0
41199,934,0
41199,831,0
41199,30,2
41199,787,0
41199,842,0
41199,31,0
41199,939,2
41199,899,0
41199,965,0
41199,962,0
41199,776,0
41199,883,0
41199,961,0
41199,888,0
41199,885,0
41199,39,2
41199,41,0
41199,826,0
41199,889,2
41199,906,0
41199,950,0
41199,944,0
41199,970,0
41199,777,0
41199,940,0
41199,933,2
41199,818,1
41199,963,0
41199,884,0
41199,941,1
41199,926,0
41199,54,0
41199,930,0
41199,796,2
41199,61,2
41199,819,0
41199,920,2
41199,870,2
41199,788,0
41199,65,1
41199,909,0
41199,971,0
41199,904,0
41199,935,0
41199,861,0
41199,902,0
41199,78,0
41199,910,0
41199,949,2
41199,892,1
41199,898,0
41199,86,0
41199,780,0
41199,881,0
41199,247,0
41199,942,2
41199,789,0
41199,976,0
41199,92,0
41199,801,0
41199,93,0
41199,911,1
41199,967,2
41199,802,1
41199,95,0
41199,895,0
41199,179,0
41199,917,0
41199,964,0
41199,793,0
41199,99,2
41199,921,0
41199,781,2
41199,100,0
41199,845,0
41199,903,0
41199,896,0
41199,782,0
41199,893,0
41199,886,0
41199,959,0
41199,828,0
41199,897,2
41199,806,2
41199,937,0
41199,912,0
41199,790,1
41199,923,0
41199,953,2
41199,919,0
41199,160,0
41199,932,0
41199,117,0
41199,834,2
41199,951,0
41199,945,0
41199,946,0
41199,974,0
41199,122,0
41199,864,0
41199,809,2
41199,957,2
41199,922,0
41199,126,0
41199,925,0
41199,127,0
41199,128,0
41199,913,0
41199,811,2
41199,857,0
41199,890,0
41199,785,2
41199,901,0
41199,931,0
41199,952,2
41199,770,0
41199,966,0
41199,130,0
41199,874,0
41199,924,0
41199,822,0
41199,135,0
41199,914,0
41199,958,0
41199,875,0
41199,955,0
41199,887,0
41199,960,0
41199,954,0
41199,947,0
41199,829,0
41199,154,0
41199,978,0
41199,928,0
41199,155,0
41199,977,0
41199,927,0
41200,929,0
41200,840,1
41200,943,0
41200,2,2
41200,956,0
41200,851,0
41200,948,0
41200,772,0
41200,907,0
41200,972,0
41200,11,2
41200,918,0
41200,969,0
41200,894,0
41200,915,0
41200,18,0
41200,891,1
41200,900,0
41200,973,0
41200,908,0
41200,774,2
41200,791,0
41200,905,0
41200,934,0
41200,831,0
41200,30,2
41200,787,0
41200,842,0
41200,31,2
41200,939,0
41200,899,0
41200,965,0
41200,962,0
41200,776,0
41200,883,0
41200,961,0
41200,888,0
41200,885,2
41200,39,2
41200,41,0
41200,826,0
41200,889,0
41200,906,2
41200,950,0
41200,944,0
41200,970,0
41200,777,0
41200,940,0
41200,933,0
41200,818,0
41200,963,0
41200,884,0
41200,941,0
41200,926,0
41200,54,0
41200,930,0
41200,796,0
41200,61,0
41200,819,0
41200,920,0
41200,870,0
41200,788,2
41200,65,2
41200,909,0
41200,971,0
41200,904,0
41200,935,0
41200,861,0
41200,902,0
41200,78,0
41200,910,0
41200,949,0
41200,892,0
41200,898,0
41200,86,0
41200,780,0
41200,881,2
41200,247,0
41200,942,0
41200,789,0
41200,976,0
41200,92,0
41200,801,0
41200,93,0
41200,911,0
41200,967,0
41200,802,0
41200,95,0
41200,895,0
41200,179,0
41200,917,0
41200,964,0
41200,793,0
41200,99,0
41200,921,0
41200,781,0
41200,100,0
41200,845,0
41200,903,0
41200,896,0
41200,782,0
41200,893,0
41200,886,0
41200,959,0
41200,828,0
41200,897,0
41200,806,2
41200,937,0
41200,912,0
41200,790,0
41200,923,0
41200,953,0
41200,919,0
41200,160,0
41200,932,2
41200,117,1
41200,834,0
41200,951,0
41200,945,0
41200,946,0
41200,974,0
41200,122,1
41200,864,0
41200,809,0
41200,957,0
41200,922,0
41200,126,0
41200,925,0
41200,127,0
41200,128,0
41200,913,0
41200,811,0
41200,857,1
41200,890,0
41200,785,2
41200,901,0
41200,931,0
41200,952,0
41200,770,0
41200,966,0
41200,130,0
41200,874,0
41200,924,0
41200,822,0
41200,135,2
41200,914,0
41200,958,0
41200,875,0
41200,955,0
41200,887,0
41200,960,2
41200,954,0
41200,947,0
41200,829,1
41200,154,2
41200,978,0
41200,928,0
41200,155,0
41200,977,0
41200,927,0
41201,929,0
41201,840,0
41201,943,0
41201,2,2
41201,956,0
41201,851,0
41201,948,0
41201,772,0
41201,907,0
41201,972,0
41201,11,2
41201,918,0
41201,969,0
41201,894,0
41201,915,0
41201,18,0
41201,891,0
41201,900,0
41201,973,0
41201,908,0
41201,774,2
41201,791,0
41201,905,0
41201,934,0
41201,831,0
41201,30,0
41201,787,0
41201,842,0
41201,31,0
41201,939,0
41201,899,0
41201,965,0
41201,962,0
41201,776,0
41201,883,2
41201,961,0
41201,888,0
41201,885,0
41201,39,0
41201,41,0
41201,826,0
41201,889,0
41201,906,1
41201,950,0
41201,944,0
41201,970,0
41201,777,0
41201,940,0
41201,933,0
41201,818,1
41201,963,0
41201,884,0
41201,941,0
41201,926,0
41201,54,0
41201,930,0
41201,796,0
41201,61,0
41201,819,2
41201,920,0
41201,870,0
41201,788,0
41201,65,0
41201,909,0
41201,971,0
41201,904,0
41201,935,0
41201,861,0
41201,902,0
41201,78,0
41201,910,0
41201,949,0
41201,892,0
41201,898,0
41201,86,0
41201,780,0
41201,881,0
41201,247,0
41201,942,0
41201,789,0
41201,976,0
41201,92,0
41201,801,0
41201,93,0
41201,911,0
41201,967,0
41201,802,0
41201,95,0
41201,895,2
41201,179,0
41201,917,0
41201,964,0
41201,793,2
41201,99,0
41201,921,0
41201,781,0
41201,100,0
41201,845,2
41201,903,0
41201,896,0
41201,782,0
41201,893,0
41201,886,0
41201,959,0
41201,828,0
41201,897,0
41201,806,0
41201,937,0
41201,912,0
41201,790,0
41201,923,0
41201,953,2
41201,919,0
41201,160,0
41201,932,0
41201,117,0
41201,834,0
41201,951,0
41201,945,0
41201,946,0
41201,974,2
41201,122,2
41201,864,0
41201,809,0
41201,957,0
41201,922,0
41201,126,0
41201,925,0
41201,127,0
41201,128,2
41201,913,0
41201,811,0
41201,857,0
41201,890,0
41201,785,0
41201,901,0
41201,931,2
41201,952,0
41201,770,0
41201,966,0
41201,130,0
41201,874,0
41201,924,0
41201,822,0
41201,135,0
41201,914,0
41201,958,0
41201,875,2
41201,955,0
41201,887,0
41201,960,0
41201,954,0
41201,947,0
41201,829,0
41201,154,0
41201,978,0
41201,928,0
41201,155,0
41201,977,0
41201,927,0
41202,929,1
41202,840,0
41202,943,1
41202,2,0
41202,956,0
41202,851,0
41202,948,1
41202,772,0
41202,907,0
41202,972,0
41202,11,0
41202,918,0
41202,969,1
41202,894,0
41202,915,0
41202,18,0
41202,891,0
41202,900,0
41202,973,0
41202,908,0
41202,774,0
41202,791,0
41202,905,1
41202,934,0
41202,831,0
41202,30,0
41202,787,0
41202,842,0
41202,31,0
41202,939,0
41202,899,1
41202,965,1
41202,962,0
41202,776,1
41202,883,0
41202,961,0
41202,888,1
41202,885,0
41202,39,0
41202,41,0
41202,826,0
41202,889,1
41202,906,1
41202,950,1
41202,944,1
41202,970,1
41202,777,1
41202,940,1
41202,933,1
41202,818,0
41202,963,0
41202,884,0
41202,941,0
41202,926,0
41202,54,2
41202,930,2
41202,796,0
41202,61,0
41202,819,0
41202,920,0
41202,870,0
41202,788,0
41202,65,0
41202,909,0
41202,971,1
41202,904,0
41202,935,0
41202,861,0
41202,902,2
41202,78,2
41202,910,0
41202,949,0
41202,892,2
41202,898,0
41202,86,1
41202,780,1
41202,881,0
41202,247,1
41202,942,2
41202,789,1
41202,976,0
41202,92,1
41202,801,0
41202,93,1
41202,911,0
41202,967,0
41202,802,0
41202,95,1
41202,895,0
41202,179,0
41202,917,0
41202,964,0
41202,793,1
41202,99,0
41202,921,2
41202,781,0
41202,100,1
41202,845,0
41202,903,0
41202,896,0
41202,782,2
41202,893,0
41202,886,0
41202,959,0
41202,828,2
41202,897,0
41202,806,0
41202,937,0
41202,912,0
41202,790,1
41202,923,0
41202,953,0
41202,919,0
41202,160,0
41202,932,0
41202,117,0
41202,834,0
41202,951,0
41202,945,0
41202,946,0
41202,974,1
41202,122,1
41202,864,0
41202,809,0
41202,957,1
41202,922,0
41202,126,0
41202,925,0
41202,127,2
41202,128,0
41202,913,0
41202,811,0
41202,857,2
41202,890,0
41202,785,1
41202,901,0
41202,931,0
41202,952,0
41202,770,1
41202,966,1
41202,130,0
41202,874,1
41202,924,0
41202,822,0
41202,135,2
41202,914,2
41202,958,0
41202,875,0
41202,955,1
41202,887,1
41202,960,0
41202,954,1
41202,947,0
41202,829,0
41202,154,0
41202,978,0
41202,928,0
41202,155,0
41202,977,0
41202,927,0
41203,929,0
41203,840,0
41203,943,0
41203,2,0
41203,956,0
41203,851,0
41203,948,0
41203,772,0
41203,907,0
41203,972,0
41203,11,0
41203,918,0
41203,969,0
41203,894,0
41203,915,0
41203,18,0
41203,891,0
41203,900,0
41203,973,2
41203,908,0
41203,774,2
41203,791,0
41203,905,2
41203,934,0
41203,831,0
41203,30,0
41203,787,0
41203,842,0
41203,31,0
41203,939,0
41203,899,0
41203,965,0
41203,962,0
41203,776,0
41203,883,0
41203,961,2
41203,888,2
41203,885,0
41203,39,0
41203,41,0
41203,826,0
41203,889,0
41203,906,0
41203,950,0
41203,944,0
41203,970,0
41203,777,0
41203,940,0
41203,933,0
41203,818,0
41203,963,0
41203,884,0
41203,941,0
41203,926,0
41203,54,0
41203,930,2
41203,796,0
41203,61,0
41203,819,0
41203,920,0
41203,870,0
41203,788,2
41203,65,0
41203,909,0
41203,971,0
41203,904,0
41203,935,0
41203,861,0
41203,902,0
41203,78,0
41203,910,0
41203,949,0
41203,892,0
41203,898,0
41203,86,0
41203,780,0
41203,881,0
41203,247,0
41203,942,0
41203,789,0
41203,976,0
41203,92,0
41203,801,0
41203,93,0
41203,911,0
41203,967,0
41203,802,0
41203,95,1
41203,895,0
41203,179,0
41203,917,0
41203,964,0
41203,793,0
41203,99,0
41203,921,0
41203,781,0
41203,100,0
41203,845,0
41203,903,0
41203,896,0
41203,782,0
41203,893,0
41203,886,0
41203,959,0
41203,828,0
41203,897,0
41203,806,0
41203,937,0
41203,912,0
41203,790,0
41203,923,0
41203,953,0
41203,919,0
41203,160,0
41203,932,0
41203,117,1
41203,834,0
41203,951,0
41203,945,0
41203,946,0
41203,974,2
41203,122,1
41203,864,0
41203,809,0
41203,957,0
41203,922,2
41203,126,0
41203,925,0
41203,127,0
41203,128,2
41203,913,0
41203,811,0
41203,857,0
41203,890,0
41203,785,2
41203,901,0
41203,931,0
41203,952,0
41203,770,0
41203,966,0
41203,130,0
41203,874,0
41203,924,0
41203,822,0
41203,135,0
41203,914,0
41203,958,0
41203,875,0
41203,955,0
41203,887,0
41203,960,0
41203,954,0
41203,947,0
41203,829,0
41203,154,0
41203,978,0
41203,928,0
41203,155,0
41203,977,0
41203,927,0
41205,929,0
41205,840,0
41205,943,0
41205,2,0
41205,956,0
41205,851,0
41205,948,2
41205,772,0
41205,907,0
41205,972,0
41205,11,0
41205,918,0
41205,969,0
41205,894,0
41205,915,0
41205,18,0
41205,891,0
41205,900,0
41205,973,2
41205,908,0
41205,774,0
41205,791,0
41205,905,0
41205,934,0
41205,831,0
41205,30,0
41205,787,0
41205,842,0
41205,31,0
41205,939,0
41205,899,0
41205,965,0
41205,962,0
41205,776,0
41205,883,0
41205,961,0
41205,888,0
41205,885,0
41205,39,0
41205,41,2
41205,826,0
41205,889,0
41205,906,2
41205,950,0
41205,944,2
41205,970,0
41205,777,0
41205,940,2
41205,933,0
41205,818,0
41205,963,0
41205,884,0
41205,941,0
41205,926,0
41205,54,1
41205,930,0
41205,796,0
41205,61,0
41205,819,0
41205,920,0
41205,870,0
41205,788,0
41205,65,0
41205,909,0
41205,971,0
41205,904,0
41205,935,0
41205,861,0
41205,902,0
41205,78,0
41205,910,0
41205,949,0
41205,892,0
41205,898,0
41205,86,0
41205,780,2
41205,881,1
41205,247,0
41205,942,0
41205,789,0
41205,976,0
41205,92,0
41205,801,0
41205,93,0
41205,911,0
41205,967,0
41205,802,0
41205,95,1
41205,895,0
41205,179,0
41205,917,0
41205,964,0
41205,793,0
41205,99,0
41205,921,0
41205,781,0
41205,100,0
41205,845,0
41205,903,0
41205,896,0
41205,782,0
41205,893,0
41205,886,0
41205,959,0
41205,828,0
41205,897,0
41205,806,0
41205,937,0
41205,912,0
41205,790,0
41205,923,0
41205,953,0
41205,919,0
41205,160,0
41205,932,0
41205,117,0
41205,834,0
41205,951,0
41205,945,2
41205,946,0
41205,974,0
41205,122,0
41205,864,1
41205,809,0
41205,957,0
41205,922,0
41205,126,0
41205,925,0
41205,127,2
41205,128,0
41205,913,0
41205,811,0
41205,857,0
41205,890,2
41205,785,0
41205,901,0
41205,931,0
41205,952,0
41205,770,0
41205,966,0
41205,130,1
41205,874,0
41205,924,0
41205,822,0
41205,135,0
41205,914,0
41205,958,0
41205,875,0
41205,955,0
41205,887,0
41205,960,0
41205,954,0
41205,947,0
41205,829,0
41205,154,0
41205,978,0
41205,928,0
41205,155,0
41205,977,0
41205,927,0
41206,929,0
41206,840,0
41206,943,0
41206,2,0
41206,956,2
41206,851,0
41206,948,0
41206,772,0
41206,907,0
41206,972,0
41206,11,0
41206,918,0
41206,969,0
41206,894,0
41206,915,0
41206,18,0
41206,891,0
41206,900,0
41206,973,0
41206,908,0
41206,774,2
41206,791,0
41206,905,2
41206,934,0
41206,831,0
41206,30,0
41206,787,0
41206,842,0
41206,31,0
41206,939,0
41206,899,0
41206,965,0
41206,962,0
41206,776,0
41206,883,0
41206,961,0
41206,888,0
41206,885,0
41206,39,0
41206,41,0
41206,826,0
41206,889,0
41206,906,0
41206,950,0
41206,944,0
41206,970,0
41206,777,0
41206,940,0
41206,933,0
41206,818,0
41206,963,0
41206,884,0
41206,941,0
41206,926,0
41206,54,0
41206,930,0
41206,796,0
41206,61,0
41206,819,0
41206,920,0
41206,870,0
41206,788,0
41206,65,0
41206,909,0
41206,971,0
41206,904,0
41206,935,0
41206,861,0
41206,902,0
41206,78,0
41206,910,0
41206,949,0
41206,892,0
41206,898,0
41206,86,0
41206,780,0
41206,881,0
41206,247,0
41206,942,0
41206,789,0
41206,976,0
41206,92,0
41206,801,0
41206,93,0
41206,911,0
41206,967,2
41206,802,0
41206,95,0
41206,895,0
41206,179,0
41206,917,0
41206,964,0
41206,793,0
41206,99,0
41206,921,0
41206,781,1
41206,100,0
41206,845,0
41206,903,0
41206,896,0
41206,782,0
41206,893,0
41206,886,0
41206,959,0
41206,828,0
41206,897,0
41206,806,0
41206,937,0
41206,912,0
41206,790,0
41206,923,0
41206,953,0
41206,919,0
41206,160,0
41206,932,0
41206,117,0
41206,834,0
41206,951,0
41206,945,0
41206,946,0
41206,974,0
41206,122,0
41206,864,0
41206,809,0
41206,957,0
41206,922,0
41206,126,0
41206,925,0
41206,127,0
41206,128,0
41206,913,2
41206,811,0
41206,857,0
41206,890,0
41206,785,1
41206,901,0
41206,931,0
41206,952,0
41206,770,0
41206,966,0
41206,130,0
41206,874,0
41206,924,0
41206,822,0
41206,135,0
41206,914,0
41206,958,0
41206,875,0
41206,955,0
41206,887,0
41206,960,0
41206,954,0
41206,947,0
41206,829,0
41206,154,0
41206,978,0
41206,928,0
41206,155,0
41206,977,0
41206,927,0
41207,929,0
41207,840,0
41207,943,0
41207,2,1
41207,956,2
41207,851,0
41207,948,0
41207,772,0
41207,907,0
41207,972,0
41207,11,0
41207,918,0
41207,969,2
41207,894,0
41207,915,0
41207,18,0
41207,891,0
41207,900,0
41207,973,0
41207,908,0
41207,774,2
41207,791,0
41207,905,2
41207,934,0
41207,831,0
41207,30,0
41207,787,0
41207,842,0
41207,31,0
41207,939,0
41207,899,0
41207,965,0
41207,962,0
41207,776,2
41207,883,0
41207,961,0
41207,888,2
41207,885,0
41207,39,0
41207,41,0
41207,826,0
41207,889,0
41207,906,0
41207,950,0
41207,944,0
41207,970,0
41207,777,0
41207,940,0
41207,933,0
41207,818,0
41207,963,0
41207,884,0
41207,941,0
41207,926,0
41207,54,0
41207,930,0
41207,796,0
41207,61,0
41207,819,0
41207,920,0
41207,870,0
41207,788,0
41207,65,0
41207,909,0
41207,971,0
41207,904,0
41207,935,0
41207,861,0
41207,902,0
41207,78,0
41207,910,0
41207,949,0
41207,892,0
41207,898,0
41207,86,0
41207,780,2
41207,881,1
41207,247,0
41207,942,0
41207,789,0
41207,976,0
41207,92,0
41207,801,0
41207,93,0
41207,911,0
41207,967,2
41207,802,0
41207,95,0
41207,895,0
41207,179,0
41207,917,0
41207,964,0
41207,793,2
41207,99,0
41207,921,0
41207,781,1
41207,100,0
41207,845,0
41207,903,0
41207,896,0
41207,782,0
41207,893,0
41207,886,0
41207,959,0
41207,828,0
41207,897,0
41207,806,0
41207,937,0
41207,912,0
41207,790,0
41207,923,0
41207,953,0
41207,919,0
41207,160,0
41207,932,0
41207,117,0
41207,834,0
41207,951,0
41207,945,0
41207,946,0
41207,974,2
41207,122,1
41207,864,0
41207,809,0
41207,957,0
41207,922,0
41207,126,2
41207,925,0
41207,127,1
41207,128,1
41207,913,2
41207,811,2
41207,857,0
41207,890,0
41207,785,2
41207,901,0
41207,931,2
41207,952,0
41207,770,0
41207,966,0
41207,130,0
41207,874,0
41207,924,0
41207,822,0
41207,135,0
41207,914,0
41207,958,0
41207,875,0
41207,955,0
41207,887,0
41207,960,1
41207,954,0
41207,947,0
41207,829,0
41207,154,0
41207,978,0
41207,928,0
41207,155,0
41207,977,0
41207,927,0
41208,929,0
41208,840,2
41208,943,0
41208,2,0
41208,956,0
41208,851,0
41208,948,0
41208,772,1
41208,907,0
41208,972,0
41208,11,0
41208,918,0
41208,969,2
41208,894,0
41208,915,0
41208,18,0
41208,891,0
41208,900,0
41208,973,0
41208,908,0
41208,774,0
41208,791,0
41208,905,0
41208,934,0
41208,831,0
41208,30,1
41208,787,1
41208,842,0
41208,31,0
41208,939,0
41208,899,1
41208,965,1
41208,962,0
41208,776,0
41208,883,0
41208,961,0
41208,888,0
41208,885,1
41208,39,0
41208,41,2
41208,826,0
41208,889,0
41208,906,0
41208,950,1
41208,944,1
41208,970,0
41208,777,0
41208,940,0
41208,933,1
41208,818,0
41208,963,0
41208,884,0
41208,941,0
41208,926,0
41208,54,1
41208,930,0
41208,796,0
41208,61,0
41208,819,0
41208,920,1
41208,870,0
41208,788,0
41208,65,0
41208,909,0
41208,971,0
41208,904,0
41208,935,1
41208,861,0
41208,902,0
41208,78,0
41208,910,2
41208,949,1
41208,892,0
41208,898,0
41208,86,1
41208,780,1
41208,881,0
41208,247,0
41208,942,0
41208,789,0
41208,976,0
41208,92,0
41208,801,0
41208,93,0
41208,911,0
41208,967,0
41208,802,0
41208,95,0
41208,895,0
41208,179,0
41208,917,1
41208,964,0
41208,793,0
41208,99,0
41208,921,0
41208,781,1
41208,100,0
41208,845,0
41208,903,0
41208,896,0
41208,782,0
41208,893,0
41208,886,0
41208,959,0
41208,828,0
41208,897,0
41208,806,1
41208,937,0
41208,912,2
41208,790,1
41208,923,0
41208,953,0
41208,919,0
41208,160,0
41208,932,1
41208,117,0
41208,834,0
41208,951,0
41208,945,0
41208,946,0
41208,974,0
41208,122,0
41208,864,0
41208,809,0
41208,957,0
41208,922,0
41208,126,0
41208,925,0
41208,127,0
41208,128,0
41208,913,2
41208,811,0
41208,857,0
41208,890,0
41208,785,1
41208,901,1
41208,931,0
41208,952,0
41208,770,0
41208,966,0
41208,130,0
41208,874,0
41208,924,0
41208,822,0
41208,135,0
41208,914,0
41208,958,1
41208,875,0
41208,955,0
41208,887,0
41208,960,0
41208,954,0
41208,947,0
41208,829,0
41208,154,0
41208,978,0
41208,928,0
41208,155,0
41208,977,2
41208,927,0
41209,929,0
41209,840,2
41209,943,0
41209,2,0
41209,956,0
41209,851,0
41209,948,0
41209,772,0
41209,907,0
41209,972,0
41209,11,0
41209,918,0
41209,969,0
41209,894,0
41209,915,0
41209,18,0
41209,891,0
41209,900,0
41209,973,0
41209,908,0
41209,774,0
41209,791,0
41209,905,0
41209,934,0
41209,831,0
41209,30,0
41209,787,0
41209,842,0
41209,31,0
41209,939,0
41209,899,1
41209,965,0
41209,962,0
41209,776,0
41209,883,0
41209,961,0
41209,888,0
41209,885,0
41209,39,0
41209,41,2
41209,826,0
41209,889,0
41209,906,0
41209,950,0
41209,944,0
41209,970,0
41209,777,0
41209,940,0
41209,933,0
41209,818,0
41209,963,0
41209,884,0
41209,941,0
41209,926,0
41209,54,0
41209,930,0
41209,796,0
41209,61,0
41209,819,0
41209,920,0
41209,870,0
41209,788,0
41209,65,0
41209,909,0
41209,971,0
41209,904,0
41209,935,0
41209,861,0
41209,902,0
41209,78,0
41209,910,2
41209,949,0
41209,892,0
41209,898,0
41209,86,0
41209,780,0
41209,881,2
41209,247,0
41209,942,0
41209,789,0
41209,976,0
41209,92,0
41209,801,0
41209,93,0
41209,911,0
41209,967,0
41209,802,0
41209,95,0
41209,895,0
41209,179,0
41209,917,0
41209,964,0
41209,793,0
41209,99,0
41209,921,0
41209,781,0
41209,100,0
41209,845,0
41209,903,0
41209,896,0
41209,782,0
41209,893,0
41209,886,0
41209,959,0
41209,828,0
41209,897,0
41209,806,0
41209,937,0
41209,912,2
41209,790,0
41209,923,0
41209,953,0
41209,919,0
41209,160,0
41209,932,0
41209,117,0
41209,834,0
41209,951,0
41209,945,0
41209,946,0
41209,974,0
41209,122,0
41209,864,0
41209,809,0
41209,957,0
41209,922,0
41209,126,0
41209,925,0
41209,127,0
41209,128,0
41209,913,2
41209,811,0
41209,857,0
41209,890,0
41209,785,2
41209,901,0
41209,931,0
41209,952,0
41209,770,0
41209,966,0
41209,130,2
41209,874,0
41209,924,0
41209,822,0
41209,135,0
41209,914,0
41209,958,0
41209,875,0
41209,955,0
41209,887,0
41209,960,0
41209,954,0
41209,947,0
41209,829,0
41209,154,0
41209,978,0
41209,928,0
41209,155,0
41209,977,2
41209,927,0
41210,929,0
41210,840,1
41210,943,0
41210,2,0
41210,956,0
41210,851,0
41210,948,1
41210,772,1
41210,907,0
41210,972,0
41210,11,0
41210,918,0
41210,969,2
41210,894,0
41210,915,0
41210,18,0
41210,891,1
41210,900,0
41210,973,2
41210,908,0
41210,774,0
41210,791,0
41210,905,0
41210,934,0
41210,831,1
41210,30,1
41210,787,0
41210,842,0
41210,31,0
41210,939,0
41210,899,1
41210,965,2
41210,962,0
41210,776,0
41210,883,0
41210,961,1
41210,888,2
41210,885,1
41210,39,0
41210,41,2
41210,826,2
41210,889,1
41210,906,2
41210,950,0
41210,944,0
41210,970,2
41210,777,0
41210,940,1
41210,933,1
41210,818,2
41210,963,1
41210,884,0
41210,941,0
41210,926,0
41210,54,0
41210,930,0
41210,796,1
41210,61,0
41210,819,2
41210,920,2
41210,870,0
41210,788,0
41210,65,2
41210,909,0
41210,971,0
41210,904,2
41210,935,0
41210,861,0
41210,902,0
41210,78,2
41210,910,2
41210,949,0
41210,892,1
41210,898,0
41210,86,0
41210,780,1
41210,881,0
41210,247,0
41210,942,0
41210,789,1
41210,976,2
41210,92,1
41210,801,2
41210,93,0
41210,911,0
41210,967,2
41210,802,0
41210,95,1
41210,895,0
41210,179,0
41210,917,0
41210,964,2
41210,793,1
41210,99,0
41210,921,1
41210,781,0
41210,100,2
41210,845,0
41210,903,0
41210,896,0
41210,782,0
41210,893,0
41210,886,2
41210,959,0
41210,828,2
41210,897,0
41210,806,0
