congressman_id,congressman_2_id,similarity_score,common_votes,same_votes,agreement_percentage
905,924,0.629242,1559,1331,0.8538
924,905,0.629242,1559,1331,0.8538
905,925,0.443989,1613,1273,0.7892
925,905,0.443989,1613,1273,0.7892
905,926,0.561075,1443,1215,0.842
926,905,0.561075,1443,1215,0.842
905,927,0.708712,1599,1417,0.8862
927,905,0.708712,1599,1417,0.8862
905,928,0.653143,1557,1337,0.8587
928,905,0.653143,1557,1337,0.8587
905,929,0.53403,1477,1203,0.8145
929,905,0.53403,1477,1203,0.8145
905,930,0.343115,1586,1130,0.7125
930,905,0.343115,1586,1130,0.7125
905,931,0.47575,1244,968,0.7781
931,905,0.47575,1244,968,0.7781
905,932,0.64213,1611,1371,0.851
932,905,0.64213,1611,1371,0.851
905,933,0.414465,1374,1020,0.7424
933,905,0.414465,1374,1020,0.7424
905,934,0.358219,1572,1156,0.7354
934,905,0.358219,1572,1156,0.7354
905,935,0.314026,1539,1067,0.6933
935,905,0.314026,1539,1067,0.6933
905,936,1.0,14,14,1.0
936,905,1.0,14,14,1.0
905,937,0.359441,1604,1166,0.7269
937,905,0.359441,1604,1166,0.7269
905,938,0.509642,251,205,0.8167
938,905,0.509642,251,205,0.8167
905,939,0.639,1608,1359,0.8451
939,905,0.639,1608,1359,0.8451
905,940,0.379207,1477,1086,0.7353
940,905,0.379207,1477,1086,0.7353
905,941,0.521289,1399,1116,0.7977
941,905,0.521289,1399,1116,0.7977
905,942,0.609351,1568,1299,0.8284
942,905,0.609351,1568,1299,0.8284
905,943,0.473613,1453,1087,0.7481
943,905,0.473613,1453,1087,0.7481
905,944,0.6037,1367,1122,0.8208
944,905,0.6037,1367,1122,0.8208
905,945,0.648315,1459,1237,0.8478
945,905,0.648315,1459,1237,0.8478
905,946,0.49907,1467,1130,0.7703
946,905,0.49907,1467,1130,0.7703
905,947,0.51566,1396,1111,0.7958
947,905,0.51566,1396,1111,0.7958
905,948,0.357669,1428,1038,0.7269
948,905,0.357669,1428,1038,0.7269
905,949,0.639961,1512,1280,0.8466
949,905,0.639961,1512,1280,0.8466
905,950,0.780443,1580,1441,0.912
950,905,0.780443,1580,1441,0.912
905,951,0.342655,1502,1078,0.7177
951,905,0.342655,1502,1078,0.7177
905,952,0.53003,1537,1232,0.8016
952,905,0.53003,1537,1232,0.8016
905,953,0.512131,1544,1253,0.8115
953,905,0.512131,1544,1253,0.8115
905,954,0.591575,1364,1119,0.8204
954,905,0.591575,1364,1119,0.8204
905,955,0.570403,1511,1227,0.812
955,905,0.570403,1511,1227,0.812
905,956,0.588218,1502,1248,0.8309
956,905,0.588218,1502,1248,0.8309
905,957,0.584914,1566,1301,0.8308
957,905,0.584914,1566,1301,0.8308
905,958,0.375057,1449,1081,0.746
958,905,0.375057,1449,1081,0.746
905,959,0.380949,1611,1204,0.7474
959,905,0.380949,1611,1204,0.7474
905,960,0.410389,1559,1180,0.7569
960,905,0.410389,1559,1180,0.7569
905,961,0.615875,1506,1272,0.8446
961,905,0.615875,1506,1272,0.8446
905,962,0.471321,1474,1097,0.7442
962,905,0.471321,1474,1097,0.7442
905,963,0.728371,1515,1347,0.8891
963,905,0.728371,1515,1347,0.8891
905,964,0.585023,1484,1225,0.8255
964,905,0.585023,1484,1225,0.8255
905,965,0.554031,1557,1255,0.806
965,905,0.554031,1557,1255,0.806
905,966,0.48657,1427,1075,0.7533
966,905,0.48657,1427,1075,0.7533
905,967,0.630229,1531,1300,0.8491
967,905,0.630229,1531,1300,0.8491
905,969,0.771598,1686,1536,0.911
969,905,0.771598,1686,1536,0.911
905,970,0.558239,1474,1227,0.8324
970,905,0.558239,1474,1227,0.8324
905,971,0.618407,1498,1263,0.8431
971,905,0.618407,1498,1263,0.8431
905,972,0.664294,1487,1280,0.8608
972,905,0.664294,1487,1280,0.8608
905,973,0.412334,1176,854,0.7262
973,905,0.412334,1176,854,0.7262
905,974,0.585473,1400,1156,0.8257
974,905,0.585473,1400,1156,0.8257
905,976,0.563016,1536,1236,0.8047
976,905,0.563016,1536,1236,0.8047
905,977,0.352832,1598,1174,0.7347
977,905,0.352832,1598,1174,0.7347
905,978,0.331839,1385,997,0.7199
978,905,0.331839,1385,997,0.7199
906,907,0.499345,1619,1277,0.7888
907,906,0.499345,1619,1277,0.7888
906,908,0.447489,1624,1244,0.766
908,906,0.447489,1624,1244,0.766
906,909,0.45369,1661,1274,0.767
909,906,0.45369,1661,1274,0.767
906,910,0.461635,1478,1135,0.7679
910,906,0.461635,1478,1135,0.7679
906,911,0.409333,1545,1142,0.7392
911,906,0.409333,1545,1142,0.7392
906,912,0.418687,1649,1235,0.7489
912,906,0.418687,1649,1235,0.7489
906,913,0.463176,1490,1148,0.7705
913,906,0.463176,1490,1148,0.7705
906,914,0.428327,1501,1125,0.7495
914,906,0.428327,1501,1125,0.7495
906,915,0.563472,1594,1292,0.8105
915,906,0.563472,1594,1292,0.8105
906,917,0.456525,1457,1109,0.7612
917,906,0.456525,1457,1109,0.7612
906,918,0.527503,1615,1287,0.7969
918,906,0.527503,1615,1287,0.7969
906,919,0.48204,1632,1261,0.7727
919,906,0.48204,1632,1261,0.7727
906,920,0.551191,1555,1254,0.8064
920,906,0.551191,1555,1254,0.8064
906,921,0.463151,1454,1126,0.7744
921,906,0.463151,1454,1126,0.7744
906,922,0.570698,1518,1233,0.8123
922,906,0.570698,1518,1233,0.8123
906,923,0.458453,1663,1284,0.7721
923,906,0.458453,1663,1284,0.7721
906,924,0.519548,1548,1235,0.7978
924,906,0.519548,1548,1235,0.7978
906,925,0.447943,1631,1260,0.7725
925,906,0.447943,1631,1260,0.7725
906,926,0.555369,1430,1183,0.8273
926,906,0.555369,1430,1183,0.8273
906,927,0.595462,1581,1312,0.8299
927,906,0.595462,1581,1312,0.8299
906,928,0.568385,1586,1294,0.8159
928,906,0.568385,1586,1294,0.8159
906,929,0.499476,1527,1214,0.795
929,906,0.499476,1527,1214,0.795
906,930,0.389334,1614,1173,0.7268
930,906,0.389334,1614,1173,0.7268
906,931,0.490521,1243,967,0.778
931,906,0.490521,1243,967,0.778
906,932,0.550303,1637,1320,0.8064
932,906,0.550303,1637,1320,0.8064
906,933,0.386656,1392,1012,0.727
933,906,0.386656,1392,1012,0.727
906,934,0.443683,1591,1215,0.7637
934,906,0.443683,1591,1215,0.7637
906,935,0.382519,1552,1113,0.7171
935,906,0.382519,1552,1113,0.7171
906,936,1.0,14,14,1.0
936,906,1.0,14,14,1.0
906,937,0.405548,1598,1183,0.7403
937,906,0.405548,1598,1183,0.7403
906,938,0.518519,234,186,0.7949
938,906,0.518519,234,186,0.7949
906,939,0.524596,1597,1262,0.7902
939,906,0.524596,1597,1262,0.7902
906,940,0.388298,1502,1098,0.731
940,906,0.388298,1502,1098,0.731
906,941,0.477699,1458,1126,0.7723
941,906,0.477699,1458,1126,0.7723
906,942,0.546471,1605,1283,0.7994
942,906,0.546471,1605,1283,0.7994
906,943,0.319517,1487,1003,0.6745
943,906,0.319517,1487,1003,0.6745
906,944,0.40707,1363,982,0.7205
944,906,0.40707,1363,982,0.7205
906,945,0.485757,1517,1170,0.7713
945,906,0.485757,1517,1170,0.7713
906,946,0.355156,1461,1020,0.6982
946,906,0.355156,1461,1020,0.6982
906,947,0.328484,1393,975,0.6999
947,906,0.328484,1393,975,0.6999
906,948,0.433612,1468,1104,0.752
948,906,0.433612,1468,1104,0.752
906,949,0.526796,1500,1183,0.7887
949,906,0.526796,1500,1183,0.7887
906,950,0.544453,1579,1269,0.8037
950,906,0.544453,1579,1269,0.8037
906,951,0.452233,1481,1129,0.7623
951,906,0.452233,1481,1129,0.7623
906,952,0.442375,1500,1135,0.7567
952,906,0.442375,1500,1135,0.7567
906,953,0.450085,1577,1209,0.7666
953,906,0.450085,1577,1209,0.7666
906,954,0.43405,1404,1046,0.745
954,906,0.43405,1404,1046,0.745
906,955,0.492076,1519,1167,0.7683
955,906,0.492076,1519,1167,0.7683
906,956,0.421536,1489,1115,0.7488
956,906,0.421536,1489,1115,0.7488
906,957,0.483735,1513,1173,0.7753
957,906,0.483735,1513,1173,0.7753
906,958,0.387084,1423,1047,0.7358
958,906,0.387084,1423,1047,0.7358
906,959,0.444659,1623,1238,0.7628
959,906,0.444659,1623,1238,0.7628
906,960,0.416418,1605,1195,0.7445
960,906,0.416418,1605,1195,0.7445
906,961,0.499414,1532,1205,0.7866
961,906,0.499414,1532,1205,0.7866
906,962,0.303971,1539,1033,0.6712
962,906,0.303971,1539,1033,0.6712
906,963,0.507824,1532,1209,0.7892
963,906,0.507824,1532,1209,0.7892
906,964,0.412102,1485,1096,0.738
964,906,0.412102,1485,1096,0.738
906,965,0.501646,1536,1204,0.7839
965,906,0.501646,1536,1204,0.7839
906,966,0.298198,1489,986,0.6622
966,906,0.298198,1489,986,0.6622
906,967,0.515619,1516,1201,0.7922
967,906,0.515619,1516,1201,0.7922
906,969,0.51956,1665,1328,0.7976
969,906,0.51956,1665,1328,0.7976
906,970,0.450822,1479,1156,0.7816
970,906,0.450822,1479,1156,0.7816
906,971,0.543181,1544,1246,0.807
971,906,0.543181,1544,1246,0.807
906,972,0.532064,1503,1195,0.7951
972,906,0.532064,1503,1195,0.7951
906,973,0.214326,1191,746,0.6264
973,906,0.214326,1191,746,0.6264
906,974,0.53725,1419,1135,0.7999
974,906,0.53725,1419,1135,0.7999
906,976,0.443417,1481,1106,0.7468
976,906,0.443417,1481,1106,0.7468
906,977,0.444373,1580,1208,0.7646
977,906,0.444373,1580,1208,0.7646
906,978,0.429091,1400,1056,0.7543
978,906,0.429091,1400,1056,0.7543
907,908,0.383193,2046,1568,0.7664
908,907,0.383193,2046,1568,0.7664
907,909,0.385395,2115,1620,0.766
909,907,0.385395,2115,1620,0.766
907,910,0.356648,1872,1404,0.75
910,907,0.356648,1872,1404,0.75
907,911,0.348988,1979,1459,0.7372
911,907,0.348988,1979,1459,0.7372
907,912,0.360674,2122,1597,0.7526
912,907,0.360674,2122,1597,0.7526
907,913,0.381374,1950,1489,0.7636
913,907,0.381374,1950,1489,0.7636
907,914,0.311407,1898,1363,0.7181
914,907,0.311407,1898,1363,0.7181
907,915,0.59736,2029,1717,0.8462
915,907,0.59736,2029,1717,0.8462
907,917,0.351724,1912,1421,0.7432
917,907,0.351724,1912,1421,0.7432
907,918,0.59025,2001,1688,0.8436
918,907,0.59025,2001,1688,0.8436
907,919,0.516612,2061,1666,0.8083
919,907,0.516612,2061,1666,0.8083
907,920,0.514272,2015,1652,0.8199
920,907,0.514272,2015,1652,0.8199
907,921,0.383033,1855,1439,0.7757
921,907,0.383033,1855,1439,0.7757
907,922,0.589262,1916,1611,0.8408
922,907,0.589262,1916,1611,0.8408
907,923,0.488497,2135,1739,0.8145
923,907,0.488497,2135,1739,0.8145
907,924,0.529441,2028,1679,0.8279
924,907,0.529441,2028,1679,0.8279
907,925,0.394397,2042,1609,0.788
925,907,0.394397,2042,1609,0.788
907,926,0.649766,1867,1640,0.8784
926,907,0.649766,1867,1640,0.8784
907,927,0.62004,1969,1692,0.8593
927,907,0.62004,1969,1692,0.8593
907,928,0.585415,1922,1618,0.8418
928,907,0.585415,1922,1618,0.8418
907,929,0.577252,1954,1632,0.8352
929,907,0.577252,1954,1632,0.8352
907,930,0.409247,2052,1530,0.7456
930,907,0.409247,2052,1530,0.7456
907,931,0.476363,1427,1111,0.7786
931,907,0.476363,1427,1111,0.7786
907,932,0.582276,2097,1761,0.8398
932,907,0.582276,2097,1761,0.8398
907,933,0.290116,1628,1138,0.699
933,907,0.290116,1628,1138,0.699
907,934,0.376984,2044,1563,0.7647
934,907,0.376984,2044,1563,0.7647
907,935,0.308248,1974,1383,0.7006
935,907,0.308248,1974,1383,0.7006
907,936,1.0,14,14,1.0
936,907,1.0,14,14,1.0
907,937,0.348318,2009,1485,0.7392
937,907,0.348318,2009,1485,0.7392
907,938,0.535552,301,248,0.8239
938,907,0.535552,301,248,0.8239
907,939,0.544193,2074,1700,0.8197
939,907,0.544193,2074,1700,0.8197
907,940,0.33134,1869,1365,0.7303
940,907,0.33134,1869,1365,0.7303
907,941,0.395626,1773,1341,0.7563
941,907,0.395626,1773,1341,0.7563
907,942,0.622519,2036,1720,0.8448
942,907,0.622519,2036,1720,0.8448
907,943,0.348831,1841,1275,0.6926
943,907,0.348831,1841,1275,0.6926
907,944,0.464539,1713,1307,0.763
944,907,0.464539,1713,1307,0.763
907,945,0.500388,1830,1452,0.7934
945,907,0.500388,1830,1452,0.7934
907,946,0.372217,1812,1298,0.7163
946,907,0.372217,1812,1298,0.7163
907,947,0.416713,1630,1238,0.7595
947,907,0.416713,1630,1238,0.7595
907,948,0.299264,1712,1223,0.7144
948,907,0.299264,1712,1223,0.7144
907,949,0.521783,1953,1577,0.8075
949,907,0.521783,1953,1577,0.8075
907,950,0.542706,1975,1628,0.8243
950,907,0.542706,1975,1628,0.8243
907,951,0.365238,1934,1442,0.7456
951,907,0.365238,1934,1442,0.7456
907,952,0.441908,1959,1517,0.7744
952,907,0.441908,1959,1517,0.7744
907,953,0.395146,2049,1605,0.7833
953,907,0.395146,2049,1605,0.7833
907,954,0.478298,1631,1267,0.7768
954,907,0.478298,1631,1267,0.7768
907,955,0.531503,1919,1549,0.8072
955,907,0.531503,1919,1549,0.8072
907,956,0.467777,1894,1497,0.7904
956,907,0.467777,1894,1497,0.7904
907,957,0.530129,1984,1623,0.818
957,907,0.530129,1984,1623,0.818
907,958,0.288425,1805,1299,0.7197
958,907,0.288425,1805,1299,0.7197
907,959,0.389794,2051,1570,0.7655
959,907,0.389794,2051,1570,0.7655
907,960,0.390547,2009,1531,0.7621
960,907,0.390547,2009,1531,0.7621
907,961,0.519625,1895,1549,0.8174
961,907,0.519625,1895,1549,0.8174
907,962,0.343114,1787,1246,0.6973
962,907,0.343114,1787,1246,0.6973
907,963,0.534334,1920,1576,0.8208
963,907,0.534334,1920,1576,0.8208
907,964,0.449379,1866,1450,0.7771
964,907,0.449379,1866,1450,0.7771
907,965,0.489633,1949,1539,0.7896
965,907,0.489633,1949,1539,0.7896
907,966,0.339752,1764,1212,0.6871
966,907,0.339752,1764,1212,0.6871
907,967,0.516163,1900,1548,0.8147
967,907,0.516163,1900,1548,0.8147
907,969,0.554493,2120,1784,0.8415
969,907,0.554493,2120,1784,0.8415
907,970,0.615996,1942,1680,0.8651
970,907,0.615996,1942,1680,0.8651
907,971,0.584087,1922,1616,0.8408
971,907,0.584087,1922,1616,0.8408
907,972,0.604672,1910,1626,0.8513
972,907,0.604672,1910,1626,0.8513
907,973,0.340088,1336,925,0.6924
973,907,0.340088,1336,925,0.6924
907,974,0.538047,1790,1475,0.824
974,907,0.538047,1790,1475,0.824
907,976,0.542701,1845,1486,0.8054
976,907,0.542701,1845,1486,0.8054
907,977,0.376784,2088,1596,0.7644
977,907,0.376784,2088,1596,0.7644
907,978,0.334386,1790,1331,0.7436
978,907,0.334386,1790,1331,0.7436
908,909,0.861716,2099,1987,0.9466
909,908,0.861716,2099,1987,0.9466
908,910,0.895817,1868,1792,0.9593
910,908,0.895817,1868,1792,0.9593
908,911,0.754167,2001,1798,0.8986
911,908,0.754167,2001,1798,0.8986
908,912,0.881495,2117,2019,0.9537
912,908,0.881495,2117,2019,0.9537
908,913,0.906823,1954,1885,0.9647
913,908,0.906823,1954,1885,0.9647
908,914,0.764062,1935,1744,0.9013
914,908,0.764062,1935,1744,0.9013
908,915,0.441382,2043,1602,0.7841
915,908,0.441382,2043,1602,0.7841
908,917,0.312016,1867,1331,0.7129
917,908,0.312016,1867,1331,0.7129
908,918,0.353846,1984,1487,0.7495
918,908,0.353846,1984,1487,0.7495
908,919,0.272577,2070,1467,0.7087
919,908,0.272577,2070,1467,0.7087
908,920,0.451357,2007,1593,0.7937
920,908,0.451357,2007,1593,0.7937
908,921,0.485464,1855,1510,0.814
921,908,0.485464,1855,1510,0.814
908,922,0.416148,1939,1493,0.77
922,908,0.416148,1939,1493,0.77
908,923,0.416026,2117,1665,0.7865
923,908,0.416026,2117,1665,0.7865
908,924,0.382676,1996,1533,0.768
924,908,0.382676,1996,1533,0.768
908,925,0.546391,2053,1712,0.8339
925,908,0.546391,2053,1712,0.8339
908,926,0.468707,1801,1481,0.8223
926,908,0.468707,1801,1481,0.8223
908,927,0.387925,1988,1538,0.7736
927,908,0.387925,1988,1538,0.7736
908,928,0.389459,1917,1469,0.7663
928,908,0.389459,1917,1469,0.7663
908,929,0.356436,1927,1457,0.7561
929,908,0.356436,1927,1457,0.7561
908,930,0.379114,2021,1483,0.7338
930,908,0.379114,2021,1483,0.7338
908,931,0.352173,1486,1082,0.7281
931,908,0.352173,1486,1082,0.7281
908,932,0.400397,2076,1598,0.7697
932,908,0.400397,2076,1598,0.7697
908,933,0.204826,1617,1059,0.6549
933,908,0.204826,1617,1059,0.6549
908,934,0.841981,2041,1917,0.9392
934,908,0.841981,2041,1917,0.9392
908,935,0.65381,1963,1652,0.8416
935,908,0.65381,1963,1652,0.8416
908,936,1.0,14,14,1.0
936,908,1.0,14,14,1.0
908,937,0.84857,2037,1914,0.9396
937,908,0.84857,2037,1914,0.9396
908,938,0.914233,289,279,0.9654
938,908,0.914233,289,279,0.9654
908,939,0.353703,2064,1533,0.7427
939,908,0.353703,2064,1533,0.7427
908,940,0.333488,1853,1344,0.7253
940,908,0.333488,1853,1344,0.7253
908,941,0.357835,1741,1295,0.7438
941,908,0.357835,1741,1295,0.7438
908,942,0.434094,2014,1551,0.7701
942,908,0.434094,2014,1551,0.7701
908,943,0.088484,1818,1073,0.5902
943,908,0.088484,1818,1073,0.5902
908,944,0.187696,1702,1099,0.6457
944,908,0.187696,1702,1099,0.6457
908,945,0.251774,1837,1275,0.6941
945,908,0.251774,1837,1275,0.6941
908,946,0.15091,1741,1079,0.6198
946,908,0.15091,1741,1079,0.6198
908,947,0.071895,1667,1021,0.6125
947,908,0.071895,1667,1021,0.6125
908,948,0.359532,1721,1264,0.7345
948,908,0.359532,1721,1264,0.7345
908,949,0.367873,1920,1424,0.7417
949,908,0.367873,1920,1424,0.7417
908,950,0.324354,1977,1460,0.7385
950,908,0.324354,1977,1460,0.7385
908,951,0.847336,1957,1836,0.9382
951,908,0.847336,1957,1836,0.9382
908,952,0.241404,1891,1318,0.697
952,908,0.241404,1891,1318,0.697
908,953,0.350526,1980,1518,0.7667
953,908,0.350526,1980,1518,0.7667
908,954,0.171744,1641,1052,0.6411
954,908,0.171744,1641,1052,0.6411
908,955,0.256658,1919,1317,0.6863
955,908,0.256658,1919,1317,0.6863
908,956,0.172787,1906,1288,0.6758
956,908,0.172787,1906,1288,0.6758
908,957,0.320963,1934,1423,0.7358
957,908,0.320963,1934,1423,0.7358
908,958,0.340427,1858,1378,0.7417
958,908,0.340427,1858,1378,0.7417
908,959,0.892057,2051,1965,0.9581
959,908,0.892057,2051,1965,0.9581
908,960,0.843933,2034,1907,0.9376
960,908,0.843933,2034,1907,0.9376
908,961,0.282809,1942,1408,0.725
961,908,0.282809,1942,1408,0.725
908,962,0.094671,1796,1059,0.5896
962,908,0.094671,1796,1059,0.5896
908,963,0.375585,1928,1474,0.7645
963,908,0.375585,1928,1474,0.7645
908,964,0.251083,1838,1276,0.6942
964,908,0.251083,1838,1276,0.6942
908,965,0.253052,1960,1367,0.6974
965,908,0.253052,1960,1367,0.6974
908,966,0.063251,1769,1007,0.5692
966,908,0.063251,1769,1007,0.5692
908,967,0.315783,1934,1417,0.7327
967,908,0.315783,1934,1417,0.7327
908,969,0.369801,2103,1623,0.7718
969,908,0.369801,2103,1623,0.7718
908,970,0.302078,1926,1454,0.7549
970,908,0.302078,1926,1454,0.7549
908,971,0.446155,1919,1514,0.789
971,908,0.446155,1919,1514,0.789
908,972,0.379141,1876,1430,0.7623
972,908,0.379141,1876,1430,0.7623
908,973,0.01052,1357,739,0.5446
973,908,0.01052,1357,739,0.5446
908,974,0.335595,1749,1291,0.7381
974,908,0.335595,1749,1291,0.7381
908,976,0.239697,1867,1257,0.6733
976,908,0.239697,1867,1257,0.6733
908,977,0.839549,2064,1937,0.9385
977,908,0.839549,2064,1937,0.9385
908,978,0.817491,1814,1686,0.9294
978,908,0.817491,1814,1686,0.9294
909,910,0.844918,1914,1797,0.9389
910,909,0.844918,1914,1797,0.9389
909,911,0.766827,2029,1832,0.9029
911,909,0.766827,2029,1832,0.9029
909,912,0.82438,2176,2026,0.9311
912,909,0.82438,2176,2026,0.9311
909,913,0.848118,2007,1891,0.9422
913,909,0.848118,2007,1891,0.9422
909,914,0.82536,2009,1860,0.9258
914,909,0.82536,2009,1860,0.9258
909,915,0.443325,2082,1632,0.7839
915,909,0.443325,2082,1632,0.7839
909,917,0.31719,1926,1373,0.7129
917,909,0.31719,1926,1373,0.7129
909,918,0.356151,2047,1534,0.7494
918,909,0.356151,2047,1534,0.7494
909,919,0.281379,2114,1498,0.7086
919,909,0.281379,2114,1498,0.7086
909,920,0.466879,2055,1640,0.7981
920,909,0.466879,2055,1640,0.7981
909,921,0.474795,1879,1522,0.81
921,909,0.474795,1879,1522,0.81
909,922,0.424322,2000,1544,0.772
922,909,0.424322,2000,1544,0.772
909,923,0.411843,2175,1700,0.7816
923,909,0.411843,2175,1700,0.7816
909,924,0.366408,2073,1575,0.7598
924,909,0.366408,2073,1575,0.7598
909,925,0.514536,2102,1732,0.824
925,909,0.514536,2102,1732,0.824
909,926,0.444137,1843,1499,0.8133
926,909,0.444137,1843,1499,0.8133
909,927,0.384739,2038,1568,0.7694
927,909,0.384739,2038,1568,0.7694
909,928,0.399981,1976,1519,0.7687
928,909,0.399981,1976,1519,0.7687
909,929,0.33481,1951,1451,0.7437
929,909,0.33481,1951,1451,0.7437
909,930,0.369887,2106,1527,0.7251
930,909,0.369887,2106,1527,0.7251
909,931,0.351545,1495,1086,0.7264
931,909,0.351545,1495,1086,0.7264
909,932,0.403305,2138,1645,0.7694
932,909,0.403305,2138,1645,0.7694
909,933,0.219034,1656,1097,0.6624
933,909,0.219034,1656,1097,0.6624
909,934,0.880861,2098,2002,0.9542
934,909,0.880861,2098,2002,0.9542
909,935,0.703863,2031,1752,0.8626
935,909,0.703863,2031,1752,0.8626
909,936,1.0,14,14,1.0
936,909,1.0,14,14,1.0
909,937,0.788302,2088,1911,0.9152
937,909,0.788302,2088,1911,0.9152
909,938,0.854341,278,261,0.9388
938,909,0.854341,278,261,0.9388
909,939,0.361567,2117,1574,0.7435
939,909,0.361567,2117,1574,0.7435
909,940,0.349056,1883,1377,0.7313
940,909,0.349056,1883,1377,0.7313
909,941,0.364296,1784,1323,0.7416
941,909,0.364296,1784,1323,0.7416
909,942,0.4358,2066,1589,0.7691
942,909,0.4358,2066,1589,0.7691
909,943,0.086841,1879,1093,0.5817
943,909,0.086841,1879,1093,0.5817
909,944,0.205653,1768,1153,0.6521
944,909,0.205653,1768,1153,0.6521
909,945,0.265158,1885,1314,0.6971
945,909,0.265158,1885,1314,0.6971
909,946,0.162837,1813,1126,0.6211
946,909,0.162837,1813,1126,0.6211
909,947,0.099266,1702,1060,0.6228
947,909,0.099266,1702,1060,0.6228
909,948,0.390534,1741,1299,0.7461
948,909,0.390534,1741,1299,0.7461
909,949,0.362079,1966,1451,0.738
949,909,0.362079,1966,1451,0.738
909,950,0.33318,2016,1489,0.7386
950,909,0.33318,2016,1489,0.7386
909,951,0.778629,1977,1797,0.909
951,909,0.778629,1977,1797,0.909
909,952,0.252124,1945,1355,0.6967
952,909,0.252124,1945,1355,0.6967
909,953,0.37614,2043,1577,0.7719
953,909,0.37614,2043,1577,0.7719
909,954,0.181411,1667,1076,0.6455
954,909,0.181411,1667,1076,0.6455
909,955,0.25373,1964,1341,0.6828
955,909,0.25373,1964,1341,0.6828
909,956,0.186135,1940,1317,0.6789
956,909,0.186135,1940,1317,0.6789
909,957,0.309166,1966,1427,0.7258
957,909,0.309166,1966,1427,0.7258
909,958,0.342416,1879,1390,0.7398
958,909,0.342416,1879,1390,0.7398
909,959,0.840466,2120,1988,0.9377
959,909,0.840466,2120,1988,0.9377
909,960,0.807037,2072,1911,0.9223
960,909,0.807037,2072,1911,0.9223
909,961,0.302975,1974,1442,0.7305
961,909,0.302975,1974,1442,0.7305
909,962,0.102954,1843,1092,0.5925
962,909,0.102954,1843,1092,0.5925
909,963,0.369394,1992,1515,0.7605
963,909,0.369394,1992,1515,0.7605
909,964,0.266858,1877,1314,0.7001
964,909,0.266858,1877,1314,0.7001
909,965,0.250557,2000,1393,0.6965
965,909,0.250557,2000,1393,0.6965
909,966,0.058642,1819,1024,0.5629
966,909,0.058642,1819,1024,0.5629
909,967,0.352211,1959,1464,0.7473
967,909,0.352211,1959,1464,0.7473
909,969,0.381215,2187,1697,0.7759
969,909,0.381215,2187,1697,0.7759
909,970,0.296325,1957,1476,0.7542
970,909,0.296325,1957,1476,0.7542
909,971,0.431966,1962,1539,0.7844
971,909,0.431966,1962,1539,0.7844
909,972,0.394165,1914,1468,0.767
972,909,0.394165,1914,1468,0.767
909,973,0.01859,1364,748,0.5484
973,909,0.01859,1364,748,0.5484
909,974,0.330138,1780,1305,0.7331
974,909,0.330138,1780,1305,0.7331
909,976,0.247296,1900,1280,0.6737
976,909,0.247296,1900,1280,0.6737
909,977,0.894328,2145,2059,0.9599
977,909,0.894328,2145,2059,0.9599
909,978,0.845111,1884,1770,0.9395
978,909,0.845111,1884,1770,0.9395
910,911,0.73533,1851,1647,0.8898
911,910,0.73533,1851,1647,0.8898
910,912,0.853512,1949,1836,0.942
912,910,0.853512,1949,1836,0.942
910,913,0.872851,1788,1699,0.9502
913,910,0.872851,1788,1699,0.9502
910,914,0.742566,1748,1556,0.8902
914,910,0.742566,1748,1556,0.8902
910,915,0.418925,1870,1435,0.7674
915,910,0.418925,1870,1435,0.7674
910,917,0.300298,1693,1193,0.7047
917,910,0.300298,1693,1193,0.7047
910,918,0.348779,1799,1326,0.7371
918,910,0.348779,1799,1326,0.7371
910,919,0.290692,1876,1326,0.7068
919,910,0.290692,1876,1326,0.7068
910,920,0.436975,1820,1424,0.7824
920,910,0.436975,1820,1424,0.7824
910,921,0.487414,1678,1358,0.8093
921,910,0.487414,1678,1358,0.8093
910,922,0.414597,1769,1345,0.7603
922,910,0.414597,1769,1345,0.7603
910,923,0.406814,1945,1509,0.7758
923,910,0.406814,1945,1509,0.7758
910,924,0.382582,1805,1371,0.7596
924,910,0.382582,1805,1371,0.7596
910,925,0.532829,1878,1551,0.8259
925,910,0.532829,1878,1551,0.8259
910,926,0.444232,1666,1346,0.8079
926,910,0.444232,1666,1346,0.8079
910,927,0.381423,1828,1395,0.7631
927,910,0.381423,1828,1395,0.7631
910,928,0.376303,1717,1290,0.7513
928,910,0.376303,1717,1290,0.7513
910,929,0.35739,1760,1333,0.7574
929,910,0.35739,1760,1333,0.7574
910,930,0.370249,1844,1335,0.724
930,910,0.370249,1844,1335,0.724
910,931,0.365572,1381,1006,0.7285
931,910,0.365572,1381,1006,0.7285
910,932,0.401305,1891,1445,0.7641
932,910,0.401305,1891,1445,0.7641
910,933,0.228513,1541,1029,0.6677
933,910,0.228513,1541,1029,0.6677
910,934,0.816204,1878,1744,0.9286
934,910,0.816204,1878,1744,0.9286
910,935,0.644483,1804,1514,0.8392
935,910,0.644483,1804,1514,0.8392
910,936,0.679366,14,13,0.9286
936,910,0.679366,14,13,0.9286
910,937,0.810538,1851,1708,0.9227
937,910,0.810538,1851,1708,0.9227
910,938,0.843822,254,238,0.937
938,910,0.843822,254,238,0.937
910,939,0.349633,1852,1353,0.7306
939,910,0.349633,1852,1353,0.7306
910,940,0.299117,1660,1167,0.703
940,910,0.299117,1660,1167,0.703
910,941,0.357901,1631,1206,0.7394
941,910,0.357901,1631,1206,0.7394
